# Created by Octave 3.8.1, Sun Apr 24 11:11:22 2016 ART <knopoff@bimba>
# name: x
# type: matrix
# rows: 1
# columns: 100
 1 1.04040404040404 1.080808080808081 1.121212121212121 1.161616161616162 1.202020202020202 1.242424242424242 1.282828282828283 1.323232323232323 1.363636363636364 1.404040404040404 1.444444444444444 1.484848484848485 1.525252525252525 1.565656565656566 1.606060606060606 1.646464646464647 1.686868686868687 1.727272727272727 1.767676767676768 1.808080808080808 1.848484848484849 1.888888888888889 1.92929292929293 1.96969696969697 2.01010101010101 2.050505050505051 2.090909090909091 2.131313131313131 2.171717171717172 2.212121212121212 2.252525252525253 2.292929292929293 2.333333333333333 2.373737373737374 2.414141414141414 2.454545454545455 2.494949494949495 2.535353535353535 2.575757575757576 2.616161616161616 2.656565656565657 2.696969696969697 2.737373737373737 2.777777777777778 2.818181818181818 2.858585858585859 2.898989898989899 2.939393939393939 2.97979797979798 3.02020202020202 3.060606060606061 3.101010101010101 3.141414141414141 3.181818181818182 3.222222222222222 3.262626262626263 3.303030303030303 3.343434343434343 3.383838383838384 3.424242424242424 3.464646464646465 3.505050505050505 3.545454545454546 3.585858585858586 3.626262626262626 3.666666666666667 3.707070707070707 3.747474747474748 3.787878787878788 3.828282828282829 3.868686868686869 3.909090909090909 3.94949494949495 3.98989898989899 4.030303030303031 4.070707070707071 4.111111111111111 4.151515151515152 4.191919191919192 4.232323232323233 4.272727272727273 4.313131313131313 4.353535353535354 4.393939393939394 4.434343434343434 4.474747474747475 4.515151515151516 4.555555555555555 4.595959595959597 4.636363636363637 4.676767676767676 4.717171717171718 4.757575757575758 4.797979797979798 4.838383838383839 4.878787878787879 4.91919191919192 4.95959595959596 5


# name: y
# type: matrix
# rows: 1
# columns: 100
 1.814158835455088 2.306694830091907 2.57682061664204 2.818634012601118 3.15683614562453 3.705806533368426 3.796382902331458 4.250424589161007 4.719988533604471 5.102461318172721 5.724506799144084 5.914263698496108 6.73540190646108 7.097974679980862 7.763612367252281 8.34407748612742 8.915151556311573 9.644135460755031 10.19953886745899 11.07915248240923 11.81322377961001 12.57965488555885 13.49781655632496 14.31190481108547 15.07260528629849 16.18221593783953 17.07666613824324 18.19395924597751 19.36766303967968 20.66979738223505 21.71925179538056 22.86937318673262 24.04019089323843 25.28217469620964 26.79479563192578 28.03320922535286 29.60754110247223 31.07294149576689 32.64679623359233 34.23451553752606 35.81800509074965 37.47600007833431 39.26384856522044 41.01329302222511 42.88581640505292 44.65969291572009 46.7515862836449 48.6352316123717 50.7483683694973 52.8721606089268 55.04005525788507 57.49418670192842 59.59562892490246 61.96227394249114 64.44098570256008 66.86514856618133 69.50949283301355 71.8313583058777 74.76469354025299 77.50348268050674 80.24358149083031 83.09944569822805 86.11811414017669 89.19752110886861 92.24359860864404 95.12339812390449 98.53254242116479 101.9334374732647 105.2432943341471 108.7340607590846 112.1994975053501 115.7333329574115 119.3808316768606 123.3150135602877 126.997117532737 130.8854632784537 135.0304372380799 139.1487771380913 143.0486981704968 147.3153545736468 151.6116910176019 156.0096891356214 160.6435180346396 165.0014754844539 169.64773592635 174.5673802181124 179.2024757615943 184.0669701561417 189.0352225350213 194.2599120247384 199.3216056813837 204.6106474596723 209.9158189107169 215.3560514326101 220.9140408923792 226.670490055513 232.270484565633 237.9973612355696 243.8540067686833 250.1642594206337


