1.046113805935325161e+02 1.534948235337170956e+02 1.300217528439609964e+02 1.488084372383024174e+02 1.604819062386304722e+02 1.426816146062556641e+02 1.248485502523066941e+02 1.774889946483639847e+02 1.480983088124102096e+02 1.402328732329396246e+02 1.540830488281913802e+02 1.436759055834385208e+02 1.729879389607617668e+02 1.375800698923089556e+02 1.500957902565355653e+02 1.501190895153372651e+02 1.371442673953185079e+02 1.336991176926770777e+02 1.063405825794669113e+02 1.289750170232157700e+02 1.457903055390110296e+02 1.313610049462776033e+02 1.553199918196170302e+02 1.640419511880921561e+02 1.562259152441406513e+02 1.599041239283673974e+02 1.913940767312464004e+02 1.562678277057091520e+02 1.459365219291220512e+02 1.737258926647013197e+02 1.787020789761429000e+02 1.339038567339409838e+02 1.275533972129087488e+02 1.624802976340610030e+02 1.549474589133922677e+02 1.820516248004676640e+02 1.268854420976814481e+02 1.208849180138438868e+02 1.529347558813449837e+02 1.802919811357579363e+02 1.214231118117332073e+02 1.339752278449684013e+02 1.538649134969107592e+02 1.459786935763870588e+02 1.723268962448504737e+02 1.510541293025996197e+02 1.560482280386309810e+02 1.400340454064912592e+02 1.341121500381104852e+02 1.347427934562255984e+02 1.523368470342625471e+02 1.636610554315500110e+02 1.695075268338137278e+02 1.244135030669355046e+02 1.727014718000607445e+02 1.229937759738013483e+02 1.360987259664749445e+02 1.745796303439565520e+02 1.727994435554999484e+02 1.358058063564693327e+02 1.932853145724781996e+02 1.549723222249374999e+02 1.499182962689958742e+02 1.723410573413346469e+02 1.097835448324840684e+02 1.587616761170680491e+02 1.352801887898336304e+02 1.451827907019113013e+02 1.549939736290338033e+02 1.877913653302732655e+02 1.248316736990992126e+02 1.204879641539576909e+02 1.155585728917581321e+02 1.442129407732878406e+02 1.546877171223203788e+02 1.506896836282430456e+02 1.211828705964601056e+02 1.810640696919177799e+02 1.499424558431368268e+02 1.665369250027284238e+02 1.765147005083891543e+02 1.408600030537317593e+02 1.355826682059562529e+02 1.662784794079989297e+02 1.231670761574791157e+02 1.544398566308405805e+02 1.519025292692992082e+02 1.283062176641099654e+02 1.740828887069663153e+02 1.625851725175731701e+02 1.487740612144738748e+02 1.798508104968602481e+02 1.606019393229618686e+02 1.400548974601121017e+02 1.690427576540995744e+02 1.524287061730283312e+02 1.397275842993313404e+02 1.433130865862677581e+02 1.531845589402912822e+02 1.427552455525499511e+02
1.453192291865313166e+02 1.546060367727932316e+02 1.884163681770928065e+02 1.188827845663017797e+02 1.669380124317023899e+02 1.419138473721105242e+02 1.518579796018174761e+02 1.518481402906752464e+02 1.143207686208628360e+02 1.374516185091647174e+02 1.556701108232013553e+02 1.441966392545286055e+02 1.839320914611585920e+02 1.320748475233882004e+02 1.702644770058234940e+02 1.511690962181286011e+02 1.676199323162615258e+02 1.710668999947916404e+02 1.390497661689346955e+02 1.395064824077638832e+02 1.571329171779813692e+02 1.456461735051868231e+02 1.147168437473986558e+02 1.820380257604943779e+02 1.551750835596380114e+02 1.661387666520272433e+02 1.303034960854018607e+02 1.619260293492873757e+02 1.772386526186760705e+02 1.454536042707410104e+02 1.190821219656994714e+02 1.607470307789294566e+02 1.421720144323995783e+02 1.659358316668669886e+02 1.489223099334240601e+02 1.549988350481400232e+02 1.469841894441210854e+02 1.503735817811162576e+02 1.452313173171348808e+02 1.154010276010405249e+02 1.580448139395602993e+02 1.268007552604462091e+02 1.218550729163659128e+02 1.760469207743180107e+02 1.729541944236930249e+02 1.738063610194998603e+02 1.552490972907664570e+02 1.681051581936111177e+02 1.389214243538174856e+02 1.499950854163598137e+02 1.138823844889077321e+02 1.629059202280115528e+02 1.622858944084934478e+02 1.509948306990447691e+02 1.748536358289777013e+02 1.412935914804746744e+02 1.290169638478456022e+02 1.384274972585450314e+02 1.358510963780882719e+02 1.713032835802055729e+02 1.567697461083421615e+02 1.296890726425081652e+02 1.471725566207716440e+02 1.572215288606555816e+02 1.305771225212990601e+02 1.548694045402062898e+02 1.364102808010737817e+02 1.452629579243105411e+02 1.483812197190392226e+02 1.830350517917393063e+02 1.672178981339064023e+02 1.489709893332343995e+02 1.655523534860929260e+02 1.546279664448987035e+02 1.394050267734104978e+02 1.505719229200162204e+02 1.303209007876003511e+02 1.384255158322050931e+02 1.570761560533206875e+02 1.369804510576512087e+02 1.535691315264451191e+02 1.367906232956058261e+02 1.917947506847010573e+02 1.672541884551358180e+02 1.577145714177269724e+02 1.492605959513984999e+02 1.691932849620874890e+02 1.687357868920480257e+02 1.315974083773243422e+02 1.346591826418981839e+02 1.815154191286692082e+02 1.809805260141814358e+02 1.276431465769564966e+02 1.649181925651698180e+02 1.472089466919264851e+02 1.403239774127294481e+02 1.748100882537179928e+02 1.500796220400791583e+02 1.795558880863953277e+02 1.553597890123793661e+02
1.252333746088527846e+02 1.500716210829996271e+02 1.674821990299172683e+02 1.298653140863595468e+02 1.527984800450235809e+02 1.513104547900439627e+02 1.660131713308609847e+02 1.469314563495442485e+02 1.480479705504829724e+02 1.045100036469429483e+02 1.366251019804064128e+02 1.674846832614252037e+02 1.941547530509824924e+02 1.576941456501108121e+02 1.326797643173176482e+02 1.323667966053900216e+02 1.344416555568117531e+02 1.325201817011776768e+02 1.888287755590325503e+02 1.466571064606661423e+02 1.444234408618956138e+02 1.733189024358985648e+02 1.378515492269495439e+02 1.506562466782751528e+02 1.870464074140939772e+02 1.828649291557325682e+02 1.682158384445635591e+02 1.551516705607056679e+02 1.552571399050400203e+02 1.330288462126707714e+02 1.520869732602275235e+02 1.826396024490975378e+02 1.355180080958760982e+02 1.497781404681266224e+02 1.482038628092195154e+02 1.272835590012450524e+02 1.686869925851095218e+02 1.387633521309730043e+02 1.599240921973378988e+02 1.682894577355790204e+02 1.592062587678560419e+02 9.678784369887839034e+01 1.310130777306810899e+02 1.493752920931515007e+02 1.321436740353049117e+02 1.350909379152387828e+02 1.438640023479395893e+02 1.322270439691359059e+02 1.235298213805748304e+02 1.231812465770246945e+02 1.673665066642596457e+02 1.454950681906487091e+02 1.778010367925567436e+02 1.325029595807344833e+02 1.911231286964928699e+02 1.413469327670286759e+02 1.107314738755089252e+02 1.656304974272489687e+02 1.656606304423669656e+02 1.597694082949760457e+02 1.281332359136505943e+02 1.742616376171987440e+02 1.453564303609761339e+02 2.022408903116628665e+02 1.381629229517076567e+02 1.309778839572228151e+02 1.333281617714839626e+02 1.342092136265996487e+02 1.319039601631729965e+02 1.261894693780507737e+02 1.258302803656594904e+02 1.226008276699945583e+02 1.619693204781943905e+02 1.619921211313454705e+02 1.135152521526125042e+02 1.600176440667945883e+02 1.440147116038481272e+02 1.457148887719420145e+02 1.575158256549847806e+02 1.541933852265122482e+02 1.104659858116554005e+02 1.304604267297078479e+02 1.299178379373949781e+02 1.560302285636181239e+02 1.573089337680756046e+02 1.378045994135937633e+02 1.631900740213623351e+02 1.357269937510097577e+02 1.659846313831857287e+02 1.284631526465271349e+02 1.596178063988118936e+02 1.548881611071349766e+02 1.651403695903171354e+02 1.489742861568405488e+02 1.414406536329991297e+02 1.859798493127155723e+02 1.500057014632780010e+02 1.421831291996120399e+02 1.209506726275881334e+02 1.646752367170003879e+02
1.553468190851284021e+02 1.658826381882008150e+02 1.597178395383033660e+02 1.177646050248567917e+02 1.404886541218830303e+02 1.574913954851782592e+02 1.258960677019818490e+02 1.694153191246737151e+02 1.499268026008451216e+02 1.453026463350800839e+02 1.942292388571000572e+02 1.320868390436209268e+02 1.553775043885408138e+02 1.429550561188320046e+02 1.509741790012993476e+02 1.690027146422386295e+02 1.630812107698847910e+02 1.832491162799211111e+02 1.506325365191003698e+02 1.433561432446934418e+02 1.679364644793814136e+02 1.376987287717140873e+02 1.641052156241770206e+02 1.350569793389453253e+02 1.640940437225680739e+02 1.269834869748080308e+02 1.015521986600798954e+02 1.335431438392554355e+02 1.923175966092838962e+02 1.529526952870488969e+02 1.822319807430050105e+02 1.476994593343097506e+02 1.540393894510467021e+02 1.531746954969696048e+02 1.252977493875954025e+02 1.610376871303835742e+02 1.735413769812222142e+02 1.291107284809895646e+02 1.401157573733704851e+02 1.716110171304884489e+02 1.420940136634301894e+02 1.359761117701550290e+02 1.423339445797062695e+02 1.406713304792104111e+02 1.563173899070598054e+02 1.175493730892949031e+02 1.503012750930634809e+02 1.383279399410780002e+02 1.704217037410747082e+02 1.566844365766363865e+02 1.484417135323785999e+02 1.437657926888234101e+02 1.769951570236458736e+02 1.540132043726756024e+02 1.603226824946788156e+02 1.382201064652318792e+02 1.437110495000114554e+02 1.597170476471700340e+02 1.947073221649788479e+02 1.579953586359134192e+02 1.775736139931793218e+02 1.456164912308929331e+02 1.703721489639800097e+02 1.495848712500995816e+02 1.491934221978441144e+02 1.425583466316381021e+02 1.460354288884496725e+02 1.742216675713444261e+02 1.154863999942323005e+02 1.266393750620946719e+02 1.515113125170949502e+02 1.296976031917770626e+02 1.522894764715730105e+02 1.465188742628487830e+02 1.895041685641632512e+02 1.257085738093795584e+02 1.770406324257916992e+02 1.056361327649284760e+02 1.672576245253794411e+02 1.710164470694894590e+02 1.444959740874071770e+02 1.251763628476037695e+02 1.605075966786429831e+02 1.670882644836880218e+02 1.588338877797459077e+02 1.297465729486669090e+02 1.557384803830389615e+02 1.340556091842162516e+02 1.362739077649919466e+02 1.871228136337877288e+02 1.575697522298017930e+02 1.714639347016201896e+02 1.646762624172893936e+02 1.507629614547867050e+02 1.470188855500900900e+02 1.524275044774654191e+02 1.745868907004950756e+02 1.504642031276551677e+02 1.966463924448775913e+02 1.612873281828760526e+02
1.255627019015686727e+02 1.452771861730869603e+02 1.484375505298118583e+02 1.497623023338438770e+02 1.627870249877143465e+02 1.575215087960755227e+02 1.715851801278501512e+02 1.796299787854614465e+02 1.201168523168066571e+02 1.873651022856153077e+02 1.434841242451070400e+02 1.283571353796301935e+02 1.597078800625198483e+02 1.679323761172103104e+02 1.388319519168468901e+02 1.256231538168243134e+02 1.367134072272045557e+02 1.538462497473030908e+02 1.438634190523757468e+02 1.346280675494145953e+02 1.616249212076714628e+02 1.641104018208372111e+02 1.712756748254797685e+02 1.688197996737877418e+02 1.250966147703371547e+02 1.581911954788256196e+02 1.286147378813195132e+02 1.211944796064698835e+02 1.286046279006596080e+02 1.254631824917283467e+02 1.896328735327648474e+02 1.320382437583763817e+02 1.626767619241556133e+02 1.789265985966947312e+02 1.344936395940421221e+02 1.697086196088904728e+02 1.096928059601693661e+02 1.318503574842586374e+02 1.541175517973038041e+02 1.596592779061184899e+02 1.289156857809962275e+02 1.559707473461802181e+02 1.299938206079024212e+02 1.689485802849831089e+02 1.480189801955949065e+02 1.665523042890702925e+02 1.406536642783369189e+02 1.226240705831314273e+02 1.728520766744318848e+02 1.594731558879351780e+02 1.646411750905928670e+02 1.573238865518653142e+02 1.661533406142902436e+02 1.473560495604316714e+02 1.516479341480815890e+02 1.288360412426290793e+02 1.527692928412361937e+02 1.731919287255580855e+02 1.716128006882205170e+02 1.432258428964454993e+02 1.389015387808578907e+02 1.666104741503770583e+02 1.756971429232065134e+02 1.454830944485985924e+02 1.299672782006131229e+02 1.634602604646316308e+02 1.833661255032315012e+02 1.535170512635266107e+02 1.615563131460036175e+02 1.654536379103646766e+02 1.464195686823893539e+02 1.246505637648291156e+02 1.581964509921969864e+02 1.565350777805020357e+02 1.241028745388131682e+02 1.425517976373803322e+02 1.560683992896043719e+02 1.545202473206949207e+02 1.480516742335360618e+02 1.530685718056318763e+02 1.406770356550846657e+02 1.332455748890290010e+02 1.698338654600694895e+02 1.446097245680425658e+02 1.255131934365711004e+02 1.616355121238056256e+02 1.917053929860762196e+02 1.628364255112336139e+02 1.339209920075506659e+02 1.282063424295128584e+02 1.464691587162403437e+02 1.166488494373623155e+02 1.765721348734940079e+02 1.591759333706182815e+02 1.675540249598578555e+02 1.852475513335585902e+02 1.158877120823267290e+02 1.293843401660061829e+02 1.474099820224389532e+02 1.462675404749203381e+02
1.535395761432929191e+02 1.437032958270552854e+02 1.417855357890165067e+02 1.457280071077655066e+02 1.306634042623021514e+02 1.424006767841998169e+02 1.360345168499970043e+02 1.320625657778519155e+02 2.056137693953942289e+02 1.212722181206864747e+02 1.528504987577140923e+02 1.682297514244459080e+02 1.207011802178862894e+02 1.480570650176923380e+02 1.443271473957411501e+02 1.552352952053766728e+02 1.592227216287081433e+02 1.695385980203806184e+02 1.690764958367449253e+02 8.973085804474010274e+01 1.630130742877635157e+02 1.503914308749068027e+02 1.666642203721085593e+02 1.629364449505753214e+02 1.197298566102788726e+02 1.329348631881936740e+02 1.587968762089844859e+02 1.393948101017732029e+02 1.641418531183840628e+02 1.432168228328605437e+02 1.217017308798043445e+02 1.531867477051669084e+02 1.269939517189962146e+02 1.539128757498996549e+02 1.675122904770992420e+02 1.401440601470624756e+02 1.549442598214241684e+02 1.408100814729202739e+02 1.781204845311491169e+02 1.406549268158437371e+02 1.936642606711561712e+02 1.231143065569756772e+02 1.248498950740859073e+02 1.386534385267499090e+02 1.130480656496816039e+02 1.580218374114335802e+02 1.530799572335545520e+02 1.445435052255972153e+02 1.453535087260268313e+02 1.711442749569353623e+02 1.608876631654231630e+02 1.503978396543345752e+02 2.008223386763186227e+02 1.167504584479320897e+02 1.912561312749302829e+02 1.579499460197233418e+02 1.404063204563382783e+02 1.555763988174624330e+02 1.567653392460923953e+02 1.439959205136265155e+02 1.554646027199576110e+02 1.432732418919014208e+02 1.716736491870432531e+02 1.277852624654802156e+02 1.498911188729244657e+02 1.250586652916793469e+02 1.458793948290379205e+02 1.423880824707671877e+02 1.469310117017395498e+02 1.521760793568451788e+02 1.362892664842603097e+02 1.318123504386980755e+02 1.759948888529191322e+02 1.488323378420107872e+02 1.752274632487020369e+02 1.467699158693910988e+02 1.464039283915198837e+02 1.557483796477102942e+02 1.417869547698980455e+02 1.564637818434211169e+02 1.675805927445344423e+02 1.886001316406358228e+02 1.826973849065406057e+02 1.840715486138665256e+02 1.204438529279811121e+02 1.576072842614121043e+02 1.617045503526381935e+02 1.276393652144686968e+02 1.506937728326263084e+02 1.502267059743763014e+02 1.737130134396196013e+02 1.708050440593953283e+02 1.524560405276731956e+02 1.396012419059761953e+02 1.264013409189186490e+02 1.464199107831400681e+02 1.808993143905703391e+02 1.112819624375693195e+02 1.428253959960967450e+02 1.455798705382003106e+02
1.551478400773368378e+02 1.346236795726140372e+02 1.499514096118134603e+02 1.654164500970704523e+02 1.455367613438091894e+02 1.525368627635068322e+02 1.332911915880110598e+02 1.252762643605408215e+02 1.616573233443879758e+02 1.497424407115595670e+02 1.345803915393184695e+02 1.836381805784416485e+02 1.382318137060478591e+02 1.552647419834056564e+02 1.622791407309785257e+02 1.666783469458673892e+02 1.884354916006240330e+02 1.653326599170449640e+02 1.604565348094570822e+02 1.469920163419262167e+02 1.117558694783747768e+02 1.452001318050830889e+02 1.278063228227505306e+02 1.241343140200873307e+02 1.721360238757469290e+02 1.533877009792056185e+02 1.743327923292421531e+02 1.972190470293677436e+02 1.681718579181886639e+02 1.545827362463341785e+02 1.574695431813108542e+02 1.197085587018345905e+02 1.523133132726187569e+02 1.455314487552984133e+02 1.697372343953554719e+02 1.413510461942769325e+02 1.448706743491336795e+02 1.843322373653604700e+02 1.187769097336749837e+02 1.158997843237575012e+02 1.587386144079305268e+02 1.435259974799512293e+02 1.742302168926694037e+02 1.468763862643120035e+02 1.214117585532571582e+02 1.504214543847764105e+02 1.406207126160554992e+02 1.624379291379719348e+02 1.464726900237085374e+02 1.755601999748245134e+02 1.776157054122321881e+02 9.439430161047637569e+01 1.485791497425149146e+02 1.632751691078406679e+02 1.702228468724393906e+02 1.524686624551968066e+02 1.327044933748401832e+02 1.836840480576094592e+02 1.729979704739638464e+02 1.663732098661372163e+02 1.523441935944489956e+02 1.451660418855894363e+02 1.507747875374121804e+02 1.529741773242564022e+02 1.218531851572929838e+02 1.876788514646420936e+02 1.406229720501555391e+02 1.615663360452254267e+02 1.604887947560148405e+02 1.446940078577762279e+02 1.861994279700963091e+02 1.720864708753664445e+02 1.562185041805292371e+02 1.575259534849518559e+02 1.622202266073049657e+02 1.414370378764843963e+02 1.586180517955872347e+02 1.166747957368104522e+02 1.495974579430976235e+02 1.412510710758323000e+02 1.311240353586878484e+02 1.561476316710587184e+02 1.004215492894175554e+02 1.151413440291932631e+02 1.720104283296745109e+02 1.312872221600154319e+02 1.552703143632870990e+02 1.426563417409062708e+02 1.272515028652072004e+02 1.363854827329855937e+02 1.737492094734184036e+02 1.194125070250069029e+02 1.850965763006752809e+02 1.418594466959722240e+02 1.361220876210806523e+02 1.259447939868389881e+02 1.568315824922638626e+02 1.594538192257946321e+02 1.963209217559071078e+02 1.628451772641099069e+02
1.707322518701490708e+02 1.443491928496054300e+02 1.399419771028372850e+02 1.289244986821303769e+02 1.556410371705473494e+02 1.344282784877105144e+02 1.356810284560029629e+02 1.415376656422400004e+02 1.118023108262286058e+02 1.456322406388119362e+02 1.379123023587155501e+02 1.360259097877719796e+02 1.175266507035765358e+02 1.453442742865951800e+02 1.812475028073208421e+02 1.627194270173281723e+02 1.429619189939636783e+02 1.483624505432463536e+02 1.452916446564093746e+02 1.722899326779581770e+02 1.473494377566860862e+02 1.271935572338580869e+02 1.380756734028647088e+02 1.618128200051875467e+02 1.806769842332415124e+02 1.470568686666741200e+02 1.598071790778146806e+02 1.577935476622546389e+02 1.690927069939726834e+02 1.313116490028248506e+02 1.448385938774574981e+02 1.358619413760998782e+02 1.227603512328220603e+02 1.553981264623417644e+02 1.508697469077008861e+02 1.581843758516253899e+02 1.203023759850752299e+02 1.686211522293779979e+02 1.374643471525115217e+02 1.473666324220058073e+02 1.698022746411882622e+02 1.178358677362653424e+02 1.500631829552854128e+02 1.546218986884788649e+02 1.570296812530053785e+02 1.255511334268864942e+02 1.297490841837438040e+02 1.502668215361019577e+02 1.455064738293337143e+02 1.277149882421180820e+02 1.940998923635715983e+02 1.543664388549230750e+02 1.627913585502628280e+02 1.597147849741951404e+02 1.474620179437411309e+02 1.292637838948185163e+02 1.581012451320118544e+02 1.502992317138318867e+02 1.647463931944202500e+02 1.717253998043256331e+02 1.657395223844907264e+02 1.550789631925743493e+02 1.529748036177831239e+02 1.500402013766592404e+02 1.471397761798444890e+02 1.523156030649439003e+02 1.745878742456773125e+02 1.272995126779886590e+02 1.609234924345359730e+02 1.423397366074368051e+02 1.683329200876052312e+02 1.462685778506703969e+02 1.568715556710376404e+02 1.536565518720183547e+02 1.336312877317044467e+02 1.241602805240634666e+02 1.686032625708575097e+02 1.521003929463130930e+02 1.344389355985231305e+02 1.513398726150545883e+02 1.635677469530803023e+02 1.361583483906090351e+02 1.579759587078335983e+02 1.260837411520830500e+02 1.482172378674411561e+02 1.478639598949275182e+02 1.542322892887250418e+02 1.722873515500581050e+02 1.610278486586882707e+02 1.646038744521162300e+02 1.419253676056561915e+02 1.820266683727179213e+02 1.312094196191997071e+02 1.435056299905826336e+02 1.713703240822474072e+02 1.530688218537681848e+02 1.493494224233562306e+02 1.126882325297174106e+02 1.084286533430570501e+02 1.000952857973172172e+02
1.611794245394066536e+02 1.609028576452316486e+02 1.583427616513750422e+02 1.282442174716135810e+02 1.991499879109034055e+02 1.210354417002240552e+02 2.025869274146700150e+02 1.676278696750945016e+02 1.158882922618543603e+02 1.249441744336441928e+02 1.339620454652614683e+02 1.365262237252005093e+02 1.656063293516769477e+02 2.022780097337910661e+02 1.281780253882136549e+02 1.595475213586319683e+02 1.178832178311903931e+02 1.434569883714706862e+02 1.548073188663190933e+02 1.543936182888801056e+02 1.098781709308350685e+02 1.572230743144473308e+02 1.489374890618681491e+02 1.644076525452497322e+02 1.777226534070749437e+02 1.432885524034342382e+02 1.304576474330704343e+02 1.532709249107390974e+02 1.512727820959417500e+02 1.642324139961935714e+02 1.375698324498609963e+02 1.506502564706314331e+02 1.356798476463301029e+02 1.883045171174640018e+02 1.122007761517423319e+02 1.303482066412890106e+02 1.575486518714373858e+02 1.489109960316927754e+02 1.345366455618841144e+02 1.325764075991248490e+02 1.476580157981478010e+02 1.598390550544644952e+02 1.304047548708952320e+02 1.335072710170673247e+02 1.585364171027734130e+02 1.183347289502973467e+02 1.829374539093440717e+02 1.192257596489034910e+02 1.319410525533147052e+02 1.914892732533450044e+02 1.412145126807731401e+02 1.589126624472822868e+02 1.672257827084251858e+02 1.445377877291957986e+02 1.344005358208774510e+02 1.510063788945971623e+02 1.495076980482989200e+02 1.443297245968561811e+02 1.410514596594842942e+02 1.455372386749456268e+02 1.128886214827550134e+02 1.559273978721416825e+02 1.517918924672645460e+02 1.491155813296387862e+02 1.635896828992559335e+02 1.643347359666736054e+02 1.693129729154646554e+02 1.390283766442174738e+02 1.338327183763635730e+02 1.295905649427537014e+02 1.647428357452970431e+02 1.426382939207101401e+02 1.091512340979539886e+02 1.704978771371622770e+02 1.628909727427973735e+02 1.586392588671712929e+02 1.661021123305083051e+02 1.276852966914337770e+02 1.443089797641038388e+02 1.473819016163303104e+02 1.227028429787052772e+02 1.537702032133658179e+02 1.864838265742042722e+02 1.461575999471659770e+02 1.476527279731422482e+02 1.705495479201673277e+02 1.544290054871204632e+02 1.466571231288891397e+02 1.310968192775271461e+02 1.062484645779514665e+02 1.594012752575511342e+02 1.606535371091737261e+02 1.858465920791666406e+02 1.247341019028103943e+02 1.465801345983683461e+02 1.316648287236141357e+02 1.709356141985369675e+02 1.715382458223220397e+02 1.351280754391115408e+02 1.215648816869348252e+02
1.848728115907707661e+02 1.535216173294688247e+02 1.218322033618800049e+02 1.622959830139647295e+02 1.516950297118667947e+02 1.570913046457365567e+02 1.682745781073442970e+02 1.321829356081762512e+02 1.783458598325860009e+02 1.520821783109176693e+02 1.803061619682191292e+02 1.775809775001577293e+02 1.497307438091379197e+02 1.119569428950233601e+02 1.495097503040698541e+02 1.212065935674756076e+02 1.748358647568948641e+02 1.543898378351192093e+02 1.541159764447889415e+02 1.573556566590363275e+02 1.341539243145011824e+02 1.819403433798621847e+02 1.754984969871390206e+02 1.446704912969517238e+02 1.318860858412039647e+02 1.318332601935576065e+02 1.504484201420063414e+02 1.270606661081071707e+02 1.637435163614590010e+02 1.752962869858204442e+02 1.352640501509847581e+02 1.495063644847727744e+02 1.444812183792223550e+02 1.820997899627049890e+02 2.171516709524083240e+02 1.533811098271540629e+02 1.497139685423000799e+02 1.567637044353216993e+02 1.572149513530228546e+02 1.542791779446434361e+02 1.561646928311847091e+02 1.503425340759746405e+02 1.467539763726177000e+02 1.414360832273347057e+02 1.510048502100029850e+02 1.603414495548410343e+02 1.512400889929372454e+02 1.667668416313599096e+02 1.434007095399165337e+02 1.233865929123722083e+02 1.461815750183924081e+02 1.370305580588891416e+02 1.306351990357773047e+02 1.388378929322479109e+02 1.721147613314527121e+02 1.387497401758369335e+02 1.773170019810532096e+02 1.304936492537485435e+02 1.601443201323296250e+02 1.614458992856107500e+02 1.626717974685848276e+02 1.742972470255772350e+02 1.414581574977615048e+02 1.557080725952889679e+02 1.301087529174691326e+02 1.682477242218218692e+02 1.557985744302951616e+02 1.770983001851853373e+02 1.761265365154552569e+02 1.792266373885265693e+02 1.197181434244851488e+02 1.069710227141774226e+02 1.553509937642685657e+02 1.797244697814274730e+02 1.546526276585247786e+02 1.458505997088951744e+02 1.492343796624971333e+02 1.490429686085556966e+02 1.756007210800400458e+02 1.528002061413718877e+02 1.341151675122640654e+02 1.678744171005981514e+02 1.334981199910092187e+02 1.613338120260941650e+02 1.388578328564100559e+02 1.341997476700888967e+02 1.607876587828029358e+02 1.597307544331632698e+02 1.755733238847120674e+02 1.514150396898744475e+02 1.298200696823621456e+02 1.811043875564877794e+02 1.399189862500289792e+02 1.732296884831555985e+02 1.960095358609599145e+02 1.957742684243640383e+02 1.677402548529940418e+02 1.594800559862212879e+02 1.334548990889637139e+02 1.886261950859365868e+02
